Gene::4690	GiG	Gene::85358
Gene::5576	GiG	Gene::9465
Gene::10643	GiG	Gene::11224
Gene::595	GiG	Gene::5925
Gene::7316	GiG	Gene::25920
Gene::6596	GiG	Gene::23612
Gene::7185	GiG	Gene::9818
Gene::8425	GiG	Gene::57761
Gene::7316	GiG	Gene::8717
Gene::7431	GiG	Gene::54474
Gene::1958	GiG	Gene::246778
Gene::215	GiG	Gene::5824
Gene::23521	GiG	Gene::57418
Gene::1956	GiG	Gene::83442
Gene::5308	GiG	Gene::11091
Gene::23008	GiG	Gene::54165
Gene::88	GiG	Gene::7982
Gene::10987	GiG	Gene::64708
Gene::1618	GiG	Gene::23369
Gene::6134	GiG	Gene::6152
Gene::6607	GiG	Gene::8290
Gene::8431	GiG	Gene::83758
Gene::11036	GiG	Gene::56676
Gene::4214	GiG	Gene::6510
Gene::11198	GiG	Gene::54623
Gene::23043	GiG	Gene::23065
Gene::1958	GiG	Gene::2531
Gene::8886	GiG	Gene::10989
Gene::56893	GiG	Gene::64770
Gene::1030	GiG	Gene::60491
Gene::3643	GiG	Gene::6642
Gene::2033	GiG	Gene::4092
Gene::28964	GiG	Gene::57761
Gene::6195	GiG	Gene::51808
Gene::2693	GiG	Gene::51738
Gene::1501	GiG	Gene::1822
Gene::51074	GiG	Gene::116540
Gene::4609	GiG	Gene::5599
Gene::7004	GiG	Gene::27342
Gene::7316	GiG	Gene::51163
Gene::2773	GiG	Gene::7189
Gene::9260	GiG	Gene::164127
Gene::5251	GiG	Gene::8074
Gene::4627	GiG	Gene::9641
Gene::2547	GiG	Gene::151648
Gene::10987	GiG	Gene::57532
Gene::10524	GiG	Gene::79760
Gene::292	GiG	Gene::3191
Gene::55284	GiG	Gene::55743
Gene::5290	GiG	Gene::8503
Gene::26249	GiG	Gene::65266
Gene::11224	GiG	Gene::23263
Gene::2786	GiG	Gene::24144
Gene::10146	GiG	Gene::84311
Gene::6921	GiG	Gene::9655
Gene::51547	GiG	Gene::79707
Gene::3146	GiG	Gene::3211
Gene::7316	GiG	Gene::23382
Gene::9584	GiG	Gene::10284
Gene::2695	GiG	Gene::388677
Gene::7341	GiG	Gene::7913
Gene::5580	GiG	Gene::7266
Gene::5527	GiG	Gene::5829
Gene::4637	GiG	Gene::81792
Gene::7874	GiG	Gene::81545
Gene::672	GiG	Gene::79728
Gene::3676	GiG	Gene::4736
Gene::1362	GiG	Gene::7316
Gene::292	GiG	Gene::9782
Gene::4193	GiG	Gene::6230
Gene::7919	GiG	Gene::85406
Gene::6144	GiG	Gene::6187
Gene::6749	GiG	Gene::7341
Gene::1741	GiG	Gene::2977
Gene::5111	GiG	Gene::8848
Gene::2113	GiG	Gene::4088
Gene::5564	GiG	Gene::10155
Gene::324	GiG	Gene::57650
Gene::5170	GiG	Gene::11171
Gene::5706	GiG	Gene::5716
Gene::5903	GiG	Gene::6672
Gene::966	GiG	Gene::6535
Gene::54550	GiG	Gene::84140
Gene::4296	GiG	Gene::23542
Gene::159163	GiG	Gene::201181
Gene::6047	GiG	Gene::7227
Gene::9252	GiG	Gene::114928
Gene::22976	GiG	Gene::23435
Gene::7316	GiG	Gene::23028
Gene::7273	GiG	Gene::7360
Gene::27018	GiG	Gene::83878
Gene::4287	GiG	Gene::5371
Gene::672	GiG	Gene::2175
Gene::4088	GiG	Gene::5629
Gene::4141	GiG	Gene::10755
Gene::6596	GiG	Gene::9391
Gene::149428	GiG	Gene::654364
Gene::6152	GiG	Gene::51202
Gene::55284	GiG	Gene::64777
Gene::5970	GiG	Gene::10273
Gene::11197	GiG	Gene::386682
Gene::3054	GiG	Gene::10488
Gene::2157	GiG	Gene::2159
Gene::661	GiG	Gene::11128
Gene::10567	GiG	Gene::22800
Gene::7316	GiG	Gene::11201
Gene::2786	GiG	Gene::2788
Gene::7341	GiG	Gene::10036
Gene::273	GiG	Gene::25977
Gene::2115	GiG	Gene::7316
Gene::1163	GiG	Gene::5987
Gene::3791	GiG	Gene::6464
Gene::5326	GiG	Gene::25898
Gene::56257	GiG	Gene::84284
Gene::7316	GiG	Gene::9787
Gene::3930	GiG	Gene::8354
Gene::6222	GiG	Gene::388697
Gene::7536	GiG	Gene::8148
Gene::4904	GiG	Gene::7417
Gene::3183	GiG	Gene::4791
Gene::5583	GiG	Gene::94274
Gene::331	GiG	Gene::5879
Gene::5929	GiG	Gene::90780
Gene::6144	GiG	Gene::51649
Gene::10274	GiG	Gene::23047
Gene::1861	GiG	Gene::386675
Gene::5687	GiG	Gene::23198
Gene::7186	GiG	Gene::92521
Gene::7083	GiG	Gene::8666
Gene::7316	GiG	Gene::114026
Gene::6133	GiG	Gene::7531
Gene::7189	GiG	Gene::255488
Gene::93426	GiG	Gene::114932
Gene::6175	GiG	Gene::10514
Gene::7316	GiG	Gene::153478
Gene::5170	GiG	Gene::5800
Gene::6118	GiG	Gene::51280
Gene::3624	GiG	Gene::25884
Gene::58485	GiG	Gene::60684
Gene::5573	GiG	Gene::23598
Gene::826	GiG	Gene::4733
Gene::1457	GiG	Gene::2570
Gene::6152	GiG	Gene::9733
Gene::6048	GiG	Gene::7334
Gene::1277	GiG	Gene::3678
Gene::5713	GiG	Gene::10422
Gene::3008	GiG	Gene::11335
Gene::1445	GiG	Gene::2274
Gene::509	GiG	Gene::6137
Gene::207	GiG	Gene::1196
Gene::5693	GiG	Gene::5707
Gene::9513	GiG	Gene::23450
Gene::4869	GiG	Gene::9641
Gene::7335	GiG	Gene::56658
Gene::916	GiG	Gene::5295
Gene::22929	GiG	Gene::55038
Gene::292	GiG	Gene::55379
Gene::5250	GiG	Gene::6159
Gene::148022	GiG	Gene::353376
Gene::863	GiG	Gene::9139
Gene::6837	GiG	Gene::9862
Gene::387	GiG	Gene::6185
Gene::25	GiG	Gene::5077
Gene::4790	GiG	Gene::10788
Gene::29888	GiG	Gene::92170
Gene::1650	GiG	Gene::170506
Gene::6596	GiG	Gene::55743
Gene::9265	GiG	Gene::57658
Gene::10111	GiG	Gene::64858
Gene::54550	GiG	Gene::64170
Gene::6598	GiG	Gene::10419
Gene::4172	GiG	Gene::54165
Gene::5498	GiG	Gene::10989
Gene::6130	GiG	Gene::151648
Gene::10140	GiG	Gene::80315
Gene::5566	GiG	Gene::6003
Gene::3190	GiG	Gene::6687
Gene::8350	GiG	Gene::57459
Gene::8774	GiG	Gene::9482
Gene::968	GiG	Gene::5900
Gene::9775	GiG	Gene::654483
Gene::5970	GiG	Gene::10498
Gene::1147	GiG	Gene::9618
Gene::6135	GiG	Gene::11269
Gene::2810	GiG	Gene::26031
Gene::60	GiG	Gene::27335
Gene::6175	GiG	Gene::10643
Gene::7534	GiG	Gene::10574
Gene::4868	GiG	Gene::7525
Gene::3565	GiG	Gene::3598
Gene::23281	GiG	Gene::57547
Gene::4036	GiG	Gene::5328
Gene::7525	GiG	Gene::139341
Gene::5216	GiG	Gene::7408
Gene::6783	GiG	Gene::9869
Gene::2902	GiG	Gene::7082
Gene::551	GiG	Gene::1410
Gene::6462	GiG	Gene::6717
Gene::8801	GiG	Gene::9768
Gene::467	GiG	Gene::1054
Gene::3329	GiG	Gene::4843
Gene::208	GiG	Gene::2099
Gene::208	GiG	Gene::8570
Gene::5931	GiG	Gene::10002
Gene::2035	GiG	Gene::10606
Gene::9656	GiG	Gene::83933
Gene::6613	GiG	Gene::54796
Gene::6606	GiG	Gene::445329
Gene::4232	GiG	Gene::84289
Gene::6423	GiG	Gene::54361
Gene::4223	GiG	Gene::64098
Gene::9733	GiG	Gene::26523
Gene::8237	GiG	Gene::55832
Gene::3065	GiG	Gene::8030
Gene::6837	GiG	Gene::9443
Gene::867	GiG	Gene::3667
Gene::6176	GiG	Gene::9551
Gene::4188	GiG	Gene::7220
Gene::351	GiG	Gene::6206
Gene::23327	GiG	Gene::64221
Gene::55749	GiG	Gene::64750
Gene::1017	GiG	Gene::3024
Gene::1432	GiG	Gene::10456
Gene::373	GiG	Gene::23270
Gene::2534	GiG	Gene::25920
Gene::6128	GiG	Gene::7341
Gene::8359	GiG	Gene::9015
Gene::3399	GiG	Gene::3400
Gene::9666	GiG	Gene::22954
Gene::207	GiG	Gene::10603
Gene::51324	GiG	Gene::92840
Gene::7316	GiG	Gene::23239
Gene::351	GiG	Gene::5721
Gene::7314	GiG	Gene::7334
Gene::3726	GiG	Gene::8115
Gene::904	GiG	Gene::5371
Gene::2033	GiG	Gene::79155
Gene::3383	GiG	Gene::80270
Gene::8065	GiG	Gene::8364
Gene::4005	GiG	Gene::5932
Gene::6138	GiG	Gene::23020
Gene::10963	GiG	Gene::51182
Gene::7534	GiG	Gene::56257
Gene::3117	GiG	Gene::55183
Gene::26580	GiG	Gene::55850
Gene::3351	GiG	Gene::373156
Gene::8335	GiG	Gene::22907
Gene::55145	GiG	Gene::55668
Gene::2242	GiG	Gene::8660
Gene::54535	GiG	Gene::84970
Gene::351	GiG	Gene::353513
Gene::10445	GiG	Gene::29844
Gene::815	GiG	Gene::1956
Gene::6829	GiG	Gene::10960
Gene::1748	GiG	Gene::9045
Gene::3921	GiG	Gene::57761
Gene::9841	GiG	Gene::386675
Gene::142	GiG	Gene::5111
Gene::10483	GiG	Gene::55832
Gene::10987	GiG	Gene::11184
Gene::5966	GiG	Gene::9470
Gene::4869	GiG	Gene::388698
Gene::6634	GiG	Gene::140890
Gene::332	GiG	Gene::6790
Gene::5501	GiG	Gene::64651
Gene::1000	GiG	Gene::9743
Gene::7264	GiG	Gene::55781
Gene::23281	GiG	Gene::84934
Gene::2932	GiG	Gene::170506
Gene::9477	GiG	Gene::23389
Gene::1387	GiG	Gene::55728
Gene::379	GiG	Gene::4086
Gene::3315	GiG	Gene::9391
Gene::51132	GiG	Gene::57455
Gene::1196	GiG	Gene::91746
Gene::3198	GiG	Gene::8548
Gene::5621	GiG	Gene::79005
Gene::8364	GiG	Gene::27043
Gene::8366	GiG	Gene::55170
Gene::4066	GiG	Gene::8360
Gene::1029	GiG	Gene::2286
Gene::1856	GiG	Gene::10422
Gene::4110	GiG	Gene::51103
Gene::10008	GiG	Gene::83638
Gene::1234	GiG	Gene::3932
Gene::6871	GiG	Gene::8464
Gene::4714	GiG	Gene::8891
Gene::51160	GiG	Gene::285753
Gene::3906	GiG	Gene::7316
Gene::7316	GiG	Gene::23170
Gene::51138	GiG	Gene::53339
Gene::1147	GiG	Gene::10987
Gene::4836	GiG	Gene::6714
Gene::291	GiG	Gene::3396
Gene::5562	GiG	Gene::5717
Gene::637	GiG	Gene::5599
Gene::4302	GiG	Gene::54904
Gene::26471	GiG	Gene::64241
Gene::5311	GiG	Gene::7220
Gene::7251	GiG	Gene::55823
Gene::7341	GiG	Gene::64783
Gene::5687	GiG	Gene::11047
Gene::25828	GiG	Gene::100528062
Gene::920	GiG	Gene::27040
Gene::18	GiG	Gene::1398
Gene::3655	GiG	Gene::3688
Gene::6879	GiG	Gene::10346
Gene::9730	GiG	Gene::10987
Gene::3609	GiG	Gene::4691
Gene::2274	GiG	Gene::6310
Gene::292	GiG	Gene::22907
Gene::6732	GiG	Gene::84545
Gene::7764	GiG	Gene::10919
Gene::3572	GiG	Gene::3976
Gene::2867	GiG	Gene::51700
Gene::2885	GiG	Gene::5364
Gene::7412	GiG	Gene::8724
Gene::8997	GiG	Gene::25865
Gene::10978	GiG	Gene::116461
Gene::3663	GiG	Gene::9612
Gene::655	GiG	Gene::4088
Gene::6207	GiG	Gene::8663
Gene::8202	GiG	Gene::8361
Gene::10980	GiG	Gene::83892
Gene::26291	GiG	Gene::152831
Gene::23677	GiG	Gene::84614
Gene::4804	GiG	Gene::6607
Gene::5599	GiG	Gene::29904
Gene::4609	GiG	Gene::25890
Gene::7316	GiG	Gene::57707
Gene::837	GiG	Gene::23020
Gene::79139	GiG	Gene::84447
Gene::2099	GiG	Gene::2872
Gene::1020	GiG	Gene::1759
Gene::5276	GiG	Gene::26959
Gene::3939	GiG	Gene::10397
Gene::4869	GiG	Gene::8361
Gene::4087	GiG	Gene::6189
Gene::4184	GiG	Gene::388677
Gene::5501	GiG	Gene::9611
Gene::6135	GiG	Gene::51065
Gene::3265	GiG	Gene::4301
Gene::9659	GiG	Gene::9724
Gene::8148	GiG	Gene::171017
Gene::1653	GiG	Gene::4087
Gene::6885	GiG	Gene::25897
Gene::6241	GiG	Gene::7251
Gene::3551	GiG	Gene::11140
Gene::2275	GiG	Gene::9768
Gene::5478	GiG	Gene::84708
Gene::9051	GiG	Gene::26121
Gene::6191	GiG	Gene::8886
Gene::326	GiG	Gene::2534
Gene::2890	GiG	Gene::5566
Gene::11117	GiG	Gene::27018
Gene::9768	GiG	Gene::654364
Gene::6128	GiG	Gene::6208
Gene::1017	GiG	Gene::4800
Gene::123722	GiG	Gene::284058
Gene::3093	GiG	Gene::196403
Gene::3360	GiG	Gene::10362
Gene::6429	GiG	Gene::64750
Gene::3399	GiG	Gene::6938
Gene::8115	GiG	Gene::92815
Gene::6625	GiG	Gene::6631
Gene::5250	GiG	Gene::11103
Gene::3035	GiG	Gene::6228
Gene::27316	GiG	Gene::51547
Gene::1147	GiG	Gene::2734
Gene::8881	GiG	Gene::29882
Gene::8453	GiG	Gene::57492
Gene::3083	GiG	Gene::3818
Gene::7316	GiG	Gene::647042
Gene::1140	GiG	Gene::10980
Gene::5694	GiG	Gene::5717
Gene::154	GiG	Gene::2869
Gene::4824	GiG	Gene::51368
Gene::4670	GiG	Gene::8625
Gene::54205	GiG	Gene::125115
Gene::1655	GiG	Gene::1933
Gene::5702	GiG	Gene::5717
Gene::1460	GiG	Gene::3800
Gene::801	GiG	Gene::4794
Gene::2091	GiG	Gene::6194
Gene::6135	GiG	Gene::51649
Gene::4174	GiG	Gene::6128
Gene::6929	GiG	Gene::9261
Gene::3106	GiG	Gene::57761
Gene::5774	GiG	Gene::11180
Gene::79754	GiG	Gene::83637
Gene::7329	GiG	Gene::26205
Gene::5757	GiG	Gene::8359
Gene::2770	GiG	Gene::60626
Gene::672	GiG	Gene::8294
Gene::4738	GiG	Gene::50649
Gene::7681	GiG	Gene::9618
Gene::5757	GiG	Gene::6418
Gene::6812	GiG	Gene::8851
Gene::983	GiG	Gene::9585
Gene::57062	GiG	Gene::84464
Gene::3303	GiG	Gene::55832
Gene::2130	GiG	Gene::6827
Gene::8452	GiG	Gene::60485
Gene::27156	GiG	Gene::79839
Gene::6633	GiG	Gene::22826
Gene::3014	GiG	Gene::6749
Gene::2963	GiG	Gene::7316
Gene::7290	GiG	Gene::7341
Gene::6193	GiG	Gene::10992
Gene::6314	GiG	Gene::9135
Gene::38	GiG	Gene::4350
Gene::3837	GiG	Gene::5903
Gene::4357	GiG	Gene::7316
Gene::3064	GiG	Gene::55211
Gene::1164	GiG	Gene::81628
Gene::4775	GiG	Gene::5601
Gene::8161	GiG	Gene::57563
Gene::3937	GiG	Gene::5906
Gene::3192	GiG	Gene::10856
Gene::1147	GiG	Gene::7128
Gene::9146	GiG	Gene::81671
Gene::7412	GiG	Gene::8294
Gene::10556	GiG	Gene::10799
Gene::84527	GiG	Gene::386682
Gene::5365	GiG	Gene::6014
Gene::3964	GiG	Gene::7050
Gene::7157	GiG	Gene::10467
Gene::8841	GiG	Gene::8850
Gene::291	GiG	Gene::2885
Gene::6794	GiG	Gene::57599
Gene::7316	GiG	Gene::92259
Gene::7341	GiG	Gene::57680
Gene::6885	GiG	Gene::246330
Gene::59	GiG	Gene::10575
Gene::1457	GiG	Gene::6689
Gene::5430	GiG	Gene::27339
Gene::373	GiG	Gene::50804
Gene::862	GiG	Gene::54550
Gene::4225	GiG	Gene::4852
Gene::1965	GiG	Gene::5580
Gene::1822	GiG	Gene::9223
Gene::3852	GiG	Gene::8454
Gene::6187	GiG	Gene::9129
Gene::1759	GiG	Gene::6453
Gene::5105	GiG	Gene::8517
Gene::2034	GiG	Gene::4172
Gene::10539	GiG	Gene::26002
Gene::10280	GiG	Gene::51248
Gene::250	GiG	Gene::6612
Gene::6774	GiG	Gene::7852
Gene::8548	GiG	Gene::9841
Gene::2906	GiG	Gene::7187
Gene::2318	GiG	Gene::4606
Gene::5710	GiG	Gene::53918
Gene::1031	GiG	Gene::10980
Gene::5631	GiG	Gene::7316
Gene::2781	GiG	Gene::4924
Gene::6935	GiG	Gene::10589
Gene::5527	GiG	Gene::8870
Gene::9064	GiG	Gene::10971
Gene::3684	GiG	Gene::3958
Gene::3315	GiG	Gene::84464
Gene::9641	GiG	Gene::9755
Gene::3339	GiG	Gene::55729
Gene::7150	GiG	Gene::50628
Gene::1958	GiG	Gene::4715
Gene::801	GiG	Gene::4793
Gene::55729	GiG	Gene::79987
Gene::2534	GiG	Gene::27154
Gene::6635	GiG	Gene::84991
Gene::1649	GiG	Gene::8061
Gene::5798	GiG	Gene::9722
Gene::7415	GiG	Gene::26018
Gene::892	GiG	Gene::9282
Gene::1871	GiG	Gene::5925
Gene::2696	GiG	Gene::84708
Gene::147945	GiG	Gene::152138
Gene::7189	GiG	Gene::11224
Gene::808	GiG	Gene::5431
Gene::5245	GiG	Gene::9349
Gene::54739	GiG	Gene::79444
Gene::6168	GiG	Gene::6189
Gene::6613	GiG	Gene::23613
Gene::6129	GiG	Gene::8266
Gene::8651	GiG	Gene::9595
Gene::1018	GiG	Gene::23327
Gene::4342	GiG	Gene::9454
Gene::1499	GiG	Gene::5122
Gene::4267	GiG	Gene::6449
Gene::1499	GiG	Gene::55553
Gene::7337	GiG	Gene::80010
Gene::7157	GiG	Gene::11100
Gene::672	GiG	Gene::3838
Gene::2104	GiG	Gene::10891
Gene::8517	GiG	Gene::8915
Gene::7289	GiG	Gene::386677
Gene::326	GiG	Gene::8354
Gene::1499	GiG	Gene::5796
Gene::1173	GiG	Gene::23223
Gene::6607	GiG	Gene::6635
Gene::3276	GiG	Gene::7013
Gene::396	GiG	Gene::5058
Gene::3692	GiG	Gene::7083
Gene::288	GiG	Gene::355
Gene::4221	GiG	Gene::9070
Gene::1289	GiG	Gene::9672
Gene::5635	GiG	Gene::51643
Gene::7273	GiG	Gene::56704
Gene::3416	GiG	Gene::51377
Gene::2885	GiG	Gene::57594
Gene::4223	GiG	Gene::340359
Gene::5921	GiG	Gene::10209
Gene::826	GiG	Gene::3561
Gene::5802	GiG	Gene::10383
Gene::351	GiG	Gene::9446
Gene::3326	GiG	Gene::65057
Gene::4085	GiG	Gene::90293
Gene::1937	GiG	Gene::55803
Gene::4489	GiG	Gene::9248
Gene::7329	GiG	Gene::26036
Gene::2810	GiG	Gene::4194
Gene::5496	GiG	Gene::7014
Gene::7247	GiG	Gene::10472
Gene::8065	GiG	Gene::8332
Gene::2091	GiG	Gene::6838
Gene::4163	GiG	Gene::5902
Gene::9669	GiG	Gene::22976
Gene::801	GiG	Gene::3782
Gene::8370	GiG	Gene::55832
Gene::4869	GiG	Gene::6158
Gene::1892	GiG	Gene::7316
Gene::2332	GiG	Gene::6168
Gene::3551	GiG	Gene::4296
Gene::2627	GiG	Gene::7080
Gene::25	GiG	Gene::8976
Gene::988	GiG	Gene::23451
Gene::6137	GiG	Gene::10514
Gene::2885	GiG	Gene::84172
Gene::1655	GiG	Gene::1660
Gene::7272	GiG	Gene::8881
Gene::3191	GiG	Gene::7534
Gene::4739	GiG	Gene::4792
Gene::375307	GiG	Gene::386675
Gene::3798	GiG	Gene::64837
Gene::7316	GiG	Gene::8436
Gene::11198	GiG	Gene::79184
Gene::3163	GiG	Gene::23786
Gene::3725	GiG	Gene::6774
Gene::50628	GiG	Gene::79008
Gene::9826	GiG	Gene::23002
Gene::7324	GiG	Gene::26232
Gene::8357	GiG	Gene::8451
Gene::8878	GiG	Gene::30011
Gene::4691	GiG	Gene::7417
Gene::2688	GiG	Gene::27101
Gene::51729	GiG	Gene::54997
Gene::8764	GiG	Gene::125988
Gene::10319	GiG	Gene::90338
Gene::351	GiG	Gene::11222
Gene::23475	GiG	Gene::125115
Gene::64398	GiG	Gene::154796
Gene::2026	GiG	Gene::10073
Gene::84445	GiG	Gene::122786
Gene::389	GiG	Gene::2688
Gene::1540	GiG	Gene::8878
Gene::392	GiG	Gene::7454
Gene::805	GiG	Gene::817
Gene::5708	GiG	Gene::9690
Gene::23118	GiG	Gene::53615
Gene::5930	GiG	Gene::6607
Gene::3676	GiG	Gene::5880
Gene::7316	GiG	Gene::26056
Gene::25904	GiG	Gene::55571
Gene::5708	GiG	Gene::8349
Gene::672	GiG	Gene::7091
Gene::3437	GiG	Gene::51295
Gene::7189	GiG	Gene::7247
Gene::9733	GiG	Gene::23451
Gene::6477	GiG	Gene::7336
Gene::8364	GiG	Gene::55140
Gene::8840	GiG	Gene::56886
Gene::801	GiG	Gene::2908
Gene::7189	GiG	Gene::9188
Gene::5885	GiG	Gene::6208
Gene::4773	GiG	Gene::10971
Gene::509	GiG	Gene::284996
Gene::2016	GiG	Gene::8626
Gene::1786	GiG	Gene::8850
Gene::908	GiG	Gene::8428
Gene::5783	GiG	Gene::8772
Gene::1936	GiG	Gene::8878
Gene::2099	GiG	Gene::3858
Gene::7316	GiG	Gene::114990
Gene::8349	GiG	Gene::10436
Gene::2146	GiG	Gene::11331
Gene::6141	GiG	Gene::6176
Gene::7186	GiG	Gene::8837
Gene::5087	GiG	Gene::6604
Gene::1457	GiG	Gene::6222
Gene::10989	GiG	Gene::23020
Gene::3676	GiG	Gene::58494
Gene::1479	GiG	Gene::8452
Gene::6310	GiG	Gene::11244
Gene::6811	GiG	Gene::63908
Gene::7316	GiG	Gene::654502
Gene::22955	GiG	Gene::100820829
Gene::6135	GiG	Gene::6143
Gene::51699	GiG	Gene::55737
Gene::351	GiG	Gene::5000
Gene::6155	GiG	Gene::8451
Gene::351	GiG	Gene::5055
Gene::22976	GiG	Gene::23512
Gene::7322	GiG	Gene::93664
Gene::7444	GiG	Gene::8844
Gene::1936	GiG	Gene::7428
Gene::351	GiG	Gene::84708
Gene::1192	GiG	Gene::7738
Gene::808	GiG	Gene::10289
Gene::2023	GiG	Gene::7003
Gene::7186	GiG	Gene::84445
Gene::57822	GiG	Gene::79977
Gene::7128	GiG	Gene::7186
Gene::4780	GiG	Gene::5583
Gene::7316	GiG	Gene::9402
Gene::1017	GiG	Gene::26986
Gene::9554	GiG	Gene::54440
Gene::6233	GiG	Gene::9097
Gene::8452	GiG	Gene::83858
Gene::6189	GiG	Gene::64969
Gene::1387	GiG	Gene::3659
Gene::351	GiG	Gene::3050
Gene::6132	GiG	Gene::6159
Gene::4642	GiG	Gene::53918
Gene::351	GiG	Gene::6660
